X.U.FEFF.终端,IMEID,时间,东西,经度,南北,纬度,速度,航向,高度,温度,电压,运动量,卫星,HDOP,VDOP,精度,有效性
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/16 12:00,东经,99.93073,北纬,26.50804,0,119,2216,38.75,3.705,2303,12,0.7,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/16 9:00,东经,99.93099,北纬,26.50746,0,108,2184,34.5,3.705,1447,7,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/16 6:00,东经,99.93093,北纬,26.50794,0,138,2189,33.12,3.705,155,11,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/16 3:00,东经,99.93065,北纬,26.50768,2.3,146,2181,32.76,3.708,577,11,0.7,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/16 0:00,东经,99.93394,北纬,26.50595,0,199,2354,32.87,3.714,780,15,0.7,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/15 21:00,东经,99.93205,北纬,26.50376,0,222,2222,28.73,3.726,2486,9,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/15 15:00,东经,99.93031,北纬,26.50779,0,54,2184,35.61,3.708,1863,9,1,0.9,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/15 12:00,东经,99.93192,北纬,26.50865,0,83,2081,37.18,3.702,1823,10,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/15 9:00,东经,99.93307,北纬,26.50684,0,273,2123,35.25,3.693,1823,9,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/15 6:00,东经,99.93124,北纬,26.50826,0,256,2066,33.61,3.702,384,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/14 21:00,东经,99.93169,北纬,26.5027,0,35,2192,34.37,3.708,1493,8,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/14 18:00,东经,99.93077,北纬,26.50787,0,353,2221,33.12,3.708,1535,12,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/14 15:00,东经,99.9303,北纬,26.50795,0,221,2189,28.02,3.705,2046,6,1.2,0.9,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/14 12:00,东经,99.93065,北纬,26.50761,0,57,2189,25.47,3.699,3019,15,0.6,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/14 9:00,东经,99.93172,北纬,26.50701,0,172,2198,34.37,3.693,2230,15,1.2,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/14 3:44,东经,99.93153,北纬,26.50608,0,73,2199,35.61,3.696,1,8,1.1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/14 3:00,东经,99.93172,北纬,26.50595,0,76,2209,34.67,3.702,72,11,0.7,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/14 2:40,东经,99.93144,北纬,26.50592,0,319,2199,34.75,3.702,35,14,0.7,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/14 2:20,东经,99.93144,北纬,26.50603,0,195,2190,35,3.702,49,15,0.6,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/14 2:00,东经,99.93181,北纬,26.50617,0,215,2184,35.25,3.702,85,15,0.6,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/14 1:16,东经,99.93189,北纬,26.50658,0,359,2180,35,3.708,21,8,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/14 0:16,东经,99.92424,北纬,26.52302,0,310,2193,35.25,3.711,5,6,1.3,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 22:52,东经,99.9381,北纬,26.53617,81.6,12,2278,25.55,3.72,34,9,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 22:32,东经,99.93156,北纬,26.50312,0,322,2210,33.45,3.714,26,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 21:28,东经,99.93172,北纬,26.50352,0,92,2195,35.12,3.717,4,9,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 21:08,东经,99.93163,北纬,26.50348,0,335,2123,34.25,3.717,22,9,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 20:24,东经,99.93145,北纬,26.50338,0,264,2109,33.31,3.723,135,10,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 20:04,东经,99.93022,北纬,26.5099,0,45,2149,33.25,3.723,87,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 19:24,东经,99.93111,北纬,26.5093,0,252,2268,33.42,3.726,117,8,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 18:40,东经,99.93063,北纬,26.5073,0,230,2172,32.67,3.735,308,6,1.4,0.9,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 17:20,东经,99.9317,北纬,26.50661,0,346,2210,37.12,3.732,481,6,1.1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 16:36,东经,99.92973,北纬,26.5087,0,166,2199,41.12,3.732,342,6,1.2,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 16:16,东经,99.92983,北纬,26.50868,0,124,2193,41.21,3.729,294,7,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 15:56,东经,99.93034,北纬,26.50899,0,301,2155,39.75,3.729,326,5,2.5,0.8,B,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 15:12,东经,99.93041,北纬,26.50967,0,191,2113,42.05,3.735,209,7,1,0.9,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 14:12,东经,99.93055,北纬,26.5088,0,358,2206,44.5,3.732,103,9,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 13:28,东经,99.93027,北纬,26.50932,0,174,2258,50.25,3.732,130,9,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 13:08,东经,99.93027,北纬,26.51002,0,162,2256,46.97,3.729,143,6,1.3,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 11:44,东经,99.93077,北纬,26.50582,0,234,3325,40.08,3.726,18,6,1.4,0.9,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 11:04,东经,99.93197,北纬,26.50688,0,247,2405,46,3.72,204,6,1.2,0.9,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 10:44,东经,99.93182,北纬,26.50664,0,351,2204,44.98,3.72,165,7,1.9,0.9,B,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 10:24,东经,99.93157,北纬,26.50666,0,278,2150,37.95,3.72,225,6,1.2,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 9:40,东经,99.93035,北纬,26.50797,0,4,2177,39.18,3.72,484,7,1.1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 9:00,东经,99.93065,北纬,26.50733,0,211,2204,36.83,3.72,418,9,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 8:40,东经,99.93066,北纬,26.508,0,255,2177,33.91,3.723,151,9,0.9,0.9,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 7:36,东经,99.93136,北纬,26.50726,0,181,2202,32.37,3.729,126,9,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 7:16,东经,99.9313,北纬,26.50739,0,292,2198,32.03,3.729,128,8,1,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 6:56,东经,99.93129,北纬,26.50776,0,103,2259,31.75,3.729,360,8,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 5:52,东经,99.93079,北纬,26.50823,0,194,2192,34.02,3.732,0,7,1.1,0.9,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 5:12,东经,99.93089,北纬,26.50801,0,162,2154,34.88,3.732,5,10,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 4:08,东经,99.93092,北纬,26.50767,0,348,2199,33.26,3.738,11,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 3:48,东经,99.93112,北纬,26.50763,0,127,2196,32.12,3.738,11,8,1.1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 3:28,东经,99.93132,北纬,26.50779,0,53,2180,32.63,3.738,32,15,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 3:04,东经,99.93103,北纬,26.50839,0,50,2189,33.06,3.741,109,10,0.7,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 2:44,东经,99.93132,北纬,26.50786,0,13,2231,32.78,3.741,69,11,0.7,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 2:24,东经,99.93134,北纬,26.50748,0,76,2278,33.63,3.744,41,11,0.7,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 2:04,东经,99.93174,北纬,26.50681,1.6,9,2232,33.26,3.744,320,11,0.7,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 1:44,东经,99.93228,北纬,26.50658,0,37,2192,33.22,3.744,196,11,0.7,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 1:00,东经,99.93143,北纬,26.50643,0,93,2201,33.25,3.747,251,11,0.7,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 0:40,东经,99.93178,北纬,26.50655,0,259,2188,33.46,3.747,72,15,1.1,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 0:20,东经,99.93206,北纬,26.50648,0,135,2206,31.98,3.75,69,15,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/13 0:00,东经,99.93019,北纬,26.50717,0,338,2173,32.51,3.747,4,9,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 23:36,东经,99.93011,北纬,26.50726,0,296,2176,34.75,3.753,5,7,1.3,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 23:16,东经,99.92918,北纬,26.5073,0,322,2045,34.62,3.753,7,9,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 22:36,东经,99.89243,北纬,26.52333,9.5,223,2177,23.5,3.756,32,9,0.9,1.3,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 21:52,东经,99.93159,北纬,26.50331,0,131,2093,34.87,3.762,20,10,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 19:28,东经,99.93118,北纬,26.50822,0,35,2251,33.62,3.768,243,8,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 18:04,东经,99.92999,北纬,26.50332,0,324,2217,37,3.771,359,6,1.2,0.9,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 17:44,东经,99.92986,北纬,26.5032,0,47,2109,36.12,3.768,354,9,0.9,0.9,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 17:24,东经,99.93165,北纬,26.50598,0,201,2281,37.12,3.768,426,8,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 17:04,东经,99.93141,北纬,26.50654,0,198,2197,34.27,3.768,582,8,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 15:40,东经,99.93079,北纬,26.50754,0,306,2177,41.93,3.765,233,12,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 15:20,东经,99.9309,北纬,26.50716,0,249,2104,36.5,3.765,152,7,1,0.9,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 14:36,东经,99.93103,北纬,26.50668,0,115,2215,48.42,3.765,219,9,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 14:16,东经,99.93112,北纬,26.50667,0,148,2231,48.25,3.762,346,9,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 13:12,东经,99.93198,北纬,26.50635,0,188,2186,47.5,3.765,491,7,1.2,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 12:32,东经,99.93235,北纬,26.50658,0,12,2182,47.63,3.762,139,8,0.9,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 12:12,东经,99.93237,北纬,26.50662,0,152,2145,48.03,3.762,97,7,1.1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 11:28,东经,99.93276,北纬,26.50651,0,72,2225,44.17,3.762,185,9,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 11:08,东经,99.93246,北纬,26.50638,0,282,2211,40.3,3.765,53,8,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 9:44,东经,99.93156,北纬,26.50729,0,34,2263,38.53,3.753,741,7,1.1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 9:04,东经,99.93163,北纬,26.50723,0,20,2183,35.5,3.756,227,8,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 8:24,东经,99.93195,北纬,26.50681,0,5,2167,33.93,3.756,106,9,0.9,0.9,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 7:40,东经,99.93108,北纬,26.50611,0,52,2208,33.36,3.759,80,10,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 7:00,东经,99.93156,北纬,26.50626,0,201,2189,33.13,3.762,243,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 5:56,东经,99.93168,北纬,26.50621,0,137,2194,36.37,3.765,3,14,0.7,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 5:16,东经,99.93164,北纬,26.50622,0,228,2160,36.11,3.765,4,10,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 4:32,东经,99.93149,北纬,26.50593,0,71,2113,33.4,3.771,44,9,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 4:12,东经,99.93155,北纬,26.50593,0,194,2096,32,3.771,76,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 3:52,东经,99.93209,北纬,26.50621,0,89,2162,31.97,3.771,11,7,1.2,0.9,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 3:32,东经,99.9318,北纬,26.5064,0,264,2146,32.08,3.771,10,8,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 3:12,东经,99.93217,北纬,26.50624,0,144,2155,31.8,3.771,40,9,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 2:48,东经,99.93211,北纬,26.50684,0,299,2148,31.91,3.774,17,10,0.7,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 2:28,东经,99.93209,北纬,26.50633,0,204,2197,31.5,3.774,108,11,0.7,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 1:48,东经,99.93216,北纬,26.50647,0,107,2178,31.25,3.774,37,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 0:44,东经,99.93159,北纬,26.50318,9.9,1,2212,34.4,3.777,2,15,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/12 0:04,东经,99.93178,北纬,26.50298,0,27,2214,35.15,3.777,16,6,1.3,0.9,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 23:44,东经,99.93187,北纬,26.50304,0,348,2172,35.12,3.777,15,8,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 23:00,东经,99.93153,北纬,26.50318,0,54,2202,35.5,3.78,7,9,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 22:20,东经,99.93176,北纬,26.50293,0,32,2210,34.37,3.783,25,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 22:00,东经,99.93149,北纬,26.50286,0,346,2179,31.78,3.783,99,10,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 21:16,东经,99.9317,北纬,26.50331,0,60,2191,28.25,3.786,417,15,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 20:36,东经,99.9312,北纬,26.50323,0,298,2168,27.2,3.786,385,11,0.7,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 19:32,东经,99.93645,北纬,26.51146,0,65,2224,28.85,3.792,449,8,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 19:12,东经,99.93635,北纬,26.51126,0,82,2225,28.75,3.792,289,8,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 18:52,东经,99.9323,北纬,26.50727,0,91,2230,31.35,3.792,372,8,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 17:28,东经,99.9324,北纬,26.5067,0,41,2263,33.61,3.801,191,7,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 16:24,东经,99.93229,北纬,26.50616,10.9,124,2185,37,3.801,379,8,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 16:04,东经,99.93163,北纬,26.50652,0,294,2079,32.61,3.801,87,7,1.3,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 15:24,东经,99.93181,北纬,26.50656,0,296,2171,27.73,3.798,194,8,0.9,0.9,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 15:04,东经,99.93176,北纬,26.50655,0,298,2156,30.58,3.795,405,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 14:40,东经,99.93161,北纬,26.50615,0,57,2206,38.25,3.804,357,12,0.7,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 14:20,东经,99.9311,北纬,26.50625,0,285,2183,45.5,3.801,338,12,0.7,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 14:00,东经,99.93166,北纬,26.50636,0,344,2212,46.5,3.804,346,11,0.7,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 13:40,东经,99.93144,北纬,26.50635,0,199,2173,43.07,3.804,141,12,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 13:20,东经,99.93162,北纬,26.50655,0,279,2204,44.27,3.804,349,15,1.5,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 12:36,东经,99.93019,北纬,26.50893,0,159,2188,47.67,3.798,105,11,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 11:56,东经,99.93008,北纬,26.50882,0,324,2182,47.62,3.795,487,15,0.7,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 11:36,东经,99.93046,北纬,26.50886,0,296,2181,47.95,3.792,205,15,0.6,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 11:12,东经,99.93015,北纬,26.5092,0,345,2167,42.25,3.801,108,8,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 10:52,东经,99.93034,北纬,26.50925,0,272,2232,42.21,3.798,200,8,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 10:32,东经,99.93009,北纬,26.50902,0,348,2192,42.65,3.798,624,7,1.1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 10:12,东经,99.92991,北纬,26.50888,0,159,2193,37.68,3.798,275,8,1,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 9:32,东经,99.93892,北纬,26.51278,0,198,2183,38.2,3.786,91,8,1.2,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 9:12,东经,99.93904,北纬,26.5127,0,338,2182,36.72,3.783,223,8,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 8:32,东经,99.93895,北纬,26.51231,0,188,2195,29.5,3.78,173,11,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 8:12,东经,99.93813,北纬,26.50908,0,83,2200,31.37,3.777,238,11,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 7:28,东经,99.93111,北纬,26.50792,0,19,2172,25,3.783,168,10,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 7:08,东经,99.93121,北纬,26.50703,0,350,2147,29.25,3.783,157,9,0.9,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 6:28,东经,99.92968,北纬,26.50241,0,319,2189,27.12,3.783,170,12,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 6:04,东经,99.93118,北纬,26.50278,0,305,2232,35.62,3.789,17,11,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 5:44,东经,99.93126,北纬,26.50268,0,73,2244,36.07,3.789,7,11,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 5:24,东经,99.93139,北纬,26.50285,0,283,2192,36.12,3.786,0,13,0.7,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 5:04,东经,99.9311,北纬,26.50118,0,84,1314,35.87,3.789,12,9,1,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 4:44,东经,99.93143,北纬,26.50112,0,77,1932,35.46,3.789,12,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 4:20,东经,99.93002,北纬,26.5015,0,292,1852,35.87,3.795,7,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 3:00,东经,99.93172,北纬,26.50293,0,74,2214,36.12,3.795,14,11,0.7,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 1:56,东经,99.9314,北纬,26.50298,0,138,2184,35.68,3.801,1,11,0.7,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 0:52,东经,99.93163,北纬,26.50279,0,147,2200,33.87,3.81,64,15,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 0:32,东经,99.93156,北纬,26.50283,0,333,2193,34.77,3.81,5,10,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/11 0:12,东经,99.93159,北纬,26.50282,0,33,2214,35.25,3.81,3,8,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/10 23:32,东经,99.93163,北纬,26.50287,0,40,2224,35.25,3.813,14,10,0.8,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/10 23:08,东经,99.93146,北纬,26.50287,0,350,2189,35,3.816,21,7,1.2,0.9,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/10 22:48,东经,99.93964,北纬,26.50571,0,94,2485,35.34,3.816,1,9,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/10 22:28,东经,99.9318,北纬,26.5029,0,333,2174,35.53,3.819,4,10,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/10 20:24,东经,99.93414,北纬,26.50075,1.5,310,2162,32.75,3.825,18,10,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/10 20:04,东经,99.93519,北纬,26.49938,0,224,2088,32.17,3.825,83,11,0.7,0.7,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/10 19:40,东经,99.93583,北纬,26.51147,0,156,2131,31.12,3.831,494,10,0.8,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/10 19:20,东经,99.93556,北纬,26.51151,0,14,2132,27.61,3.831,328,9,0.9,0.8,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/10 18:20,东经,99.93203,北纬,26.50723,0,88,2135,30.37,3.834,228,15,1,0.9,A,有效
赤麻鸭04（雌）·KIZ122·剑湖·20220223,35731621,2022/4/10 17:56,东经,99.93201,北纬,26.50726,0,295,2187,35.16,3.846,75,10,0.8,0.8,A,有效
